,0,1,2
80,1.8646983656708116e+147,4.863689056572381e+142,8.028231892287915e+90
81,1.340390875559729e+149,3.031275161793325e+144,1.1298272713177382e+92
82,9.635058046707028e+150,1.8892303762898594e+146,1.5900995376221438e+93
83,6.925915809793057e+152,1.1774554351525096e+148,2.2379803647407663e+94
84,inf,7.338444898884376e+149,3.149978065537081e+95
85,inf,4.5736570511466723e+151,4.433816184528767e+96
86,inf,2.8505138499688795e+153,6.241174721475142e+97
87,inf,inf,8.785634044216303e+98
88,inf,inf,1.2367946707494284e+100
89,inf,inf,1.7411630803757316e+101
90,inf,inf,2.4513101841456954e+102
91,inf,inf,3.451228360639708e+103
92,inf,inf,4.859206649648611e+104
93,inf,inf,6.84184025476456e+105
94,inf,inf,9.63376457541592e+106
95,inf,inf,1.3565453635733244e+108
96,inf,inf,1.910237945632164e+109
97,inf,inf,2.690017684360416e+110
98,inf,inf,3.7882357296478374e+111
99,inf,inf,5.334979178200797e+112
